id_producto,t_id,id_tipo,id_subtipo,id_marca,id_proveedor,id_lote,coste_inicial,tiempo_recogida
32598,Guava01552.png,4,13,1,5,31563,1.5303023224845527,2025-09-09 07:00:00
32599,Guava01553.png,4,13,18,32,31564,2.41864679711229,2025-09-24 01:00:00
32600,Guava01554.png,4,13,9,33,31565,1.8841885096863202,2025-09-26 08:00:00
32601,Guava01555.png,4,13,15,5,31566,1.8185602461726085,2025-09-10 02:00:00
32602,Guava01556.png,4,13,18,34,31567,2.1666552612543124,2025-09-30 17:00:00
32603,Guava01557.png,4,13,28,14,31568,2.1058007313623603,2025-09-28 06:00:00
32604,Guava01558.png,4,13,18,2,31569,1.6393360968286368,2025-09-24 15:00:00
32605,Guava01559.png,4,13,21,9,31570,1.9859523866105417,2025-09-13 04:00:00
32606,Guava0156.png,4,13,29,29,31571,2.4921289351929623,2025-09-10 22:00:00
32607,Guava01560.png,4,13,30,26,31572,1.7374596706191165,2025-09-28 02:00:00
32608,Guava01561.png,4,13,25,26,31573,2.218194938026739,2025-09-20 23:00:00
32609,Guava01562.png,4,13,29,21,31574,2.3353539637452148,2025-09-15 04:00:00
32610,Guava01563.png,4,13,24,24,31575,2.3599459433501213,2025-09-14 15:00:00
32611,Guava01564.png,4,13,16,3,31576,2.7478062944678934,2025-09-18 08:00:00
32612,Guava01565.png,4,13,24,33,31577,2.1488199390639746,2025-09-11 18:00:00
32613,Guava01566.png,4,13,3,18,31578,1.9763330741736769,2025-09-12 16:00:00
32614,Guava01567.png,4,13,28,18,31579,2.71928752895017,2025-09-03 15:00:00
32615,Guava01568.png,4,13,33,31,31580,1.747570650149009,2025-09-24 10:00:00
32616,Guava01569.png,4,13,15,34,31581,1.8794216352548905,2025-09-11 10:00:00
32617,Guava0157.png,4,13,17,32,31582,2.335483602854821,2025-09-25 08:00:00
32618,Guava01570.png,4,13,6,21,31583,2.796033034656858,2025-09-29 23:00:00
32619,Guava01571.png,4,13,32,18,31584,,2025-09-09 21:00:00
32620,Guava01572.png,4,13,15,1,31585,2.40763324247647,2025-09-13 10:00:00
32621,Guava01573.png,4,13,13,32,31586,2.5560155935597693,2025-09-03 14:00:00
32622,Guava01574.png,4,13,27,34,31587,,2025-09-18 23:00:00
32623,Guava01575.png,4,13,1,21,31588,2.3480938753276934,2025-09-25 04:00:00
32624,Guava01576.png,4,13,11,19,31589,2.634932194932663,2025-09-02 21:00:00
32625,Guava01577.png,4,13,22,1,31590,1.59214831621745,2025-09-23 12:00:00
32626,Guava01578.png,4,13,33,5,31591,1.5897660816040216,2025-09-23 13:00:00
32627,Guava01579.png,4,13,13,23,31592,1.4950367324133504,2025-09-17 06:00:00
32628,Guava0158.png,4,13,4,19,31593,2.8256020094896925,2025-09-20 08:00:00
32629,Guava01580.png,4,13,1,20,31594,2.563233601113187,2025-09-19 06:00:00
32630,Guava01581.png,4,13,34,7,31595,2.4647984165492023,2025-09-28 20:00:00
32631,Guava01582.png,4,13,1,27,31596,2.0534631880963934,2025-09-27 16:00:00
32632,Guava01583.png,4,13,19,17,31597,1.9518720565079728,2025-09-22 20:00:00
32633,Guava01584.png,4,13,3,23,31598,1.6099233183704715,2025-09-28 17:00:00
32634,Guava01585.png,4,13,4,19,31599,2.1854026673146767,2025-09-08 18:00:00
32635,Guava01586.png,4,13,28,25,31600,,2025-09-23 13:00:00
32636,Guava01587.png,4,13,18,5,31601,,2025-09-14 14:00:00
32637,Guava01588.png,4,13,25,22,31602,2.11030894838606,2025-09-08 01:00:00
32638,Guava01589.png,4,13,6,30,31603,2.439823827060797,2025-09-16 17:00:00
32639,Guava0159.png,4,13,25,21,31604,1.3279307885768856,2025-09-01 10:00:00
32640,Guava01590.png,4,13,35,24,31605,1.838190146624218,2025-09-09 11:00:00
32641,Guava01591.png,4,13,29,2,31606,1.6701446328558183,2025-09-25 15:00:00
32642,Guava01592.png,4,13,35,32,31607,2.1853608835878373,2025-09-09 21:00:00
32643,Guava01593.png,4,13,16,27,31608,1.699354666248824,2025-09-05 04:00:00
32644,Guava01594.png,4,13,7,27,31609,,2025-09-27 07:00:00
32645,Guava01595.png,4,13,9,18,31610,1.881660935911827,2025-09-06 18:00:00
32646,Guava01596.png,4,13,11,21,31611,1.7940444885414153,2025-09-16 23:00:00
32647,Guava01597.png,4,13,10,8,31612,2.2045838046466395,2025-09-20 18:00:00
32648,Guava01598.png,4,13,23,13,31613,2.5485709358166084,2025-09-28 17:00:00
32649,Guava01599.png,4,13,18,9,31614,1.574069189451436,2025-09-01 12:00:00
32650,Guava016.png,4,13,23,14,31615,1.9538320601322807,2025-09-20 15:00:00
32651,Guava0160.png,4,13,21,31,31616,2.095723141319518,2025-09-24 15:00:00
32652,Guava01600.png,4,13,21,1,31617,1.704684977889535,2025-09-10 09:00:00
32653,Guava01601.png,4,13,7,4,31618,3.066532085513182,2025-10-01 01:00:00
32654,Guava01602.png,4,13,35,12,31619,1.3604956472379004,2025-09-17 14:00:00
32655,Guava01603.png,4,13,32,31,31620,1.2441267844017476,2025-09-10 13:00:00
32656,Guava01604.png,4,13,13,33,31621,1.7285321549204038,2025-09-25 13:00:00
32657,Guava01605.png,4,13,23,3,31622,2.0133638411659946,2025-09-06 01:00:00
32658,Guava01606.png,4,13,29,16,31623,2.673783577759855,2025-09-16 22:00:00
32659,Guava01607.png,4,13,23,7,31624,1.8662468188212242,2025-09-23 13:00:00
32660,Guava01608.png,4,13,2,1,31625,1.7805039016235926,2025-09-23 21:00:00
32661,Guava01609.png,4,13,16,13,31626,2.698660667939942,2025-09-07 13:00:00
32662,Guava0161.png,4,13,1,22,31627,2.6860400672196496,2025-09-29 00:00:00
32663,Guava01610.png,4,13,14,19,31628,1.7048966019506977,2025-09-15 15:00:00
32664,Guava01611.png,4,13,18,20,31629,1.9717426635845328,2025-09-05 04:00:00
32665,Guava01612.png,4,13,34,17,31630,1.929592917191057,2025-09-02 19:00:00
32666,Guava01613.png,4,13,4,22,31631,1.6570402756719307,2025-09-02 09:00:00
32667,Guava01614.png,4,13,9,15,31632,1.59414832057177,2025-09-13 10:00:00
32668,Guava01615.png,4,13,1,2,31633,2.433527525860236,2025-09-17 04:00:00
32669,Guava01616.png,4,13,31,4,31634,,2025-09-07 01:00:00
32670,Guava01617.png,4,13,30,2,31635,1.3911040039642537,2025-09-11 01:00:00
32671,Guava01618.png,4,13,21,13,31636,2.077145797323419,2025-09-04 17:00:00
32672,Guava01619.png,4,13,11,12,31637,2.2183779682068883,2025-09-20 18:00:00
32673,Guava0162.png,4,13,21,32,31638,2.0446166858056776,2025-09-21 21:00:00
32674,Guava01620.png,4,13,21,31,31639,1.0580986841334024,2025-09-25 12:00:00
32675,Guava01621.png,4,13,15,30,31640,2.005551676806119,2025-09-30 23:00:00
32676,Guava01622.png,4,13,29,2,31641,3.0813560529443254,2025-09-08 23:00:00
32677,Guava01623.png,4,13,35,7,31642,1.7200404402733056,2025-09-24 21:00:00
32678,Guava01624.png,4,13,33,12,31643,1.846954756405561,2025-09-05 20:00:00
32679,Guava01625.png,4,13,7,23,31644,,2025-09-09 03:00:00
32680,Guava01626.png,4,13,17,20,31645,2.9972722408716894,2025-09-28 23:00:00
32681,Guava01627.png,4,13,24,35,31646,1.6511866284917076,2025-09-23 04:00:00
32682,Guava01628.png,4,13,27,28,31647,2.470663828694726,2025-09-15 05:00:00
32683,Guava01629.png,4,13,32,24,31648,2.0440350527530415,2025-09-16 21:00:00
32684,Guava0163.png,4,13,11,6,31649,2.2547705523114554,2025-09-14 10:00:00
32685,Guava01630.png,4,13,32,14,31650,2.4927125710110785,2025-09-21 11:00:00
32686,Guava01631.png,4,13,3,16,31651,2.6680003305121325,2025-09-04 18:00:00
32687,Guava01632.png,4,13,3,26,31652,1.4354993332662225,2025-09-21 19:00:00
32688,Guava01633.png,4,13,7,4,31653,1.775843022861558,2025-09-06 17:00:00
32689,Guava01634.png,4,13,30,26,31654,2.2452660894390024,2025-09-30 11:00:00
32690,Guava01635.png,4,13,13,13,31655,1.8361688966431022,2025-09-17 05:00:00
32691,Guava01636.png,4,13,31,11,31656,2.10223726606133,2025-09-15 16:00:00
32692,Guava01637.png,4,13,7,33,31657,2.1840489620250776,2025-09-04 13:00:00
32693,Guava01638.png,4,13,16,26,31658,1.4045243988793348,2025-09-19 07:00:00
32694,Guava01639.png,4,13,25,33,31659,1.531196115876702,2025-09-28 13:00:00
32695,Guava0164.png,4,13,16,35,31660,1.9985802266177133,2025-09-18 21:00:00
32696,Guava01640.png,4,13,22,7,31661,2.0197322214894426,2025-09-28 08:00:00
32697,Guava01641.png,4,13,25,3,31662,1.1937930146157956,2025-09-15 16:00:00
32698,Guava01642.png,4,13,35,35,31663,1.6176697008924998,2025-09-09 10:00:00
32699,Guava01643.png,4,13,24,29,31664,2.605881695622802,2025-09-04 02:00:00
32700,Guava01644.png,4,13,27,30,31665,2.4669727346688815,2025-09-08 08:00:00
32701,Guava01645.png,4,13,25,6,31666,1.9932628807074417,2025-09-02 07:00:00
32702,Guava01646.png,4,13,3,20,31667,1.8872078051205368,2025-09-20 15:00:00
32703,Guava01647.png,4,13,18,35,31668,1.3590402556967016,2025-09-29 18:00:00
32704,Guava01648.png,4,13,30,19,31669,2.4216862418540104,2025-09-06 13:00:00
32705,Guava01649.png,4,13,18,6,31670,1.8627300758216583,2025-09-25 14:00:00
32706,Guava0165.png,4,13,11,3,31671,2.6513956013675584,2025-09-20 00:00:00
32707,Guava01650.png,4,13,1,19,31672,1.7928405569576238,2025-09-14 07:00:00
32708,Guava01651.png,4,13,19,20,31673,1.885697448378184,2025-09-30 15:00:00
32709,Guava01652.png,4,13,2,20,31674,1.9942271968183456,2025-09-03 22:00:00
32710,Guava01653.png,4,13,12,34,31675,2.1684436489014685,2025-09-03 21:00:00
32711,Guava01654.png,4,13,30,27,31676,2.3407182790105336,2025-09-28 21:00:00
32712,Guava01655.png,4,13,18,30,31677,2.3745501551300543,2025-09-14 09:00:00
32713,Guava01656.png,4,13,1,22,31678,2.9486033734895205,2025-09-07 11:00:00
32714,Guava01657.png,4,13,17,2,31679,1.9888211405937564,2025-09-15 21:00:00
32715,Guava01658.png,4,13,5,24,31680,1.5582520557501818,2025-09-04 15:00:00
32716,Guava01659.png,4,13,18,16,31681,1.624887827600877,2025-09-05 11:00:00
32717,Guava0166.png,4,13,22,7,31682,1.8415783760195312,2025-09-01 18:00:00
32718,Guava01660.png,4,13,27,34,31683,1.3858434121868415,2025-09-25 15:00:00
32719,Guava01661.png,4,13,30,12,31684,2.0581054890044377,2025-09-20 21:00:00
32720,Guava01662.png,4,13,3,31,31685,1.1271375940888793,2025-09-16 08:00:00
32721,Guava01663.png,4,13,34,11,31686,1.5512634366718476,2025-09-07 16:00:00
32722,Guava01664.png,4,13,4,7,31687,1.6059791970932615,2025-09-19 23:00:00
32723,Guava01665.png,4,13,2,1,31688,1.7722897344920052,2025-09-08 03:00:00
32724,Guava01666.png,4,13,21,33,31689,2.3058315827254843,2025-09-21 01:00:00
32725,Guava01667.png,4,13,16,8,31690,2.153864714120783,2025-09-09 10:00:00
32726,Guava01668.png,4,13,29,12,31691,1.1315895953914068,2025-09-22 13:00:00
32727,Guava01669.png,4,13,25,7,31692,1.4948533323066897,2025-09-02 10:00:00
32728,Guava0167.png,4,13,29,8,31693,2.788251217144002,2025-09-18 21:00:00
32729,Guava01670.png,4,13,23,23,31694,2.2700586111556493,2025-09-21 02:00:00
32730,Guava01671.png,4,13,24,32,31695,2.0071306823216015,2025-09-08 16:00:00
32731,Guava01672.png,4,13,12,5,31696,2.664992588575206,2025-09-07 08:00:00
32732,Guava01673.png,4,13,9,22,31697,1.908352894438986,2025-09-21 19:00:00
32733,Guava01674.png,4,13,7,26,31698,2.1800343601924066,2025-09-27 23:00:00
32734,Guava01675.png,4,13,24,29,31699,1.5784678044469216,2025-09-22 00:00:00
32735,Guava01676.png,4,13,24,21,31700,0.952913428111201,2025-09-04 11:00:00
32736,Guava01677.png,4,13,28,22,31701,2.5344900414603613,2025-09-11 06:00:00
32737,Guava01678.png,4,13,28,16,31702,2.0083740228039306,2025-09-30 22:00:00
32738,Guava01679.png,4,13,17,16,31703,,2025-09-17 01:00:00
32739,Guava0168.png,4,13,26,12,31704,2.7069455682330963,2025-09-12 10:00:00
32740,Guava01680.png,4,13,35,35,31705,0.3134041272120933,2025-09-05 05:00:00
32741,Guava01681.png,4,13,4,3,31706,,2025-09-19 01:00:00
32742,Guava01682.png,4,13,16,14,31707,2.2584021342878264,2025-09-04 16:00:00
32743,Guava01683.png,4,13,2,21,31708,2.4108429959886823,2025-09-11 05:00:00
32744,Guava01684.png,4,13,24,33,31709,,2025-09-14 08:00:00
32745,Guava01685.png,4,13,21,35,31710,1.6500714440939253,2025-09-03 18:00:00
32746,Guava01686.png,4,13,29,5,31711,1.5253587797882684,2025-09-11 04:00:00
32747,Guava01687.png,4,13,28,24,31712,2.8650174241402606,2025-09-10 05:00:00
32748,Guava01688.png,4,13,3,13,31713,2.4302760860697274,2025-09-23 21:00:00
32749,Guava01689.png,4,13,11,12,31714,2.805156221853407,2025-09-30 00:00:00
32750,Guava0169.png,4,13,10,31,31715,1.4299715723041873,2025-09-09 11:00:00
32751,Guava01690.png,4,13,14,21,31716,1.8914084416877102,2025-09-12 07:00:00
32752,Guava01691.png,4,13,34,2,31717,1.57030495779515,2025-09-03 08:00:00
32753,Guava01692.png,4,13,35,26,31718,1.446827509594216,2025-09-03 17:00:00
32754,Guava01693.png,4,13,28,20,31719,2.00584488376719,2025-09-06 01:00:00
32755,Guava01694.png,4,13,24,4,31720,1.7340392287338853,2025-09-18 02:00:00
32756,Guava01695.png,4,13,20,22,31721,1.556633170525829,2025-09-22 23:00:00
32757,Guava01696.png,4,13,22,19,31722,1.0292869499679544,2025-09-20 08:00:00
32758,Guava01697.png,4,13,20,34,31723,1.905738232649817,2025-09-14 17:00:00
32759,Guava01698.png,4,13,12,28,31724,2.486512558257436,2025-09-22 04:00:00
32760,Guava01699.png,4,13,20,26,31725,1.6297261882866816,2025-09-26 20:00:00
32761,Guava017.png,4,13,11,25,31726,2.4736965008004095,2025-09-04 06:00:00
32762,Guava0170.png,4,13,1,7,31727,1.8958384229689158,2025-09-29 17:00:00
32763,Guava01700.png,4,13,3,32,31728,1.5428735898852537,2025-09-15 11:00:00
32764,Guava01701.png,4,13,22,22,31729,1.9474380136503129,2025-09-05 00:00:00
32765,Guava01702.png,4,13,28,1,31730,1.6277219522660045,2025-09-17 08:00:00
32766,Guava01703.png,4,13,33,27,31731,1.9737193866656797,2025-09-29 19:00:00
32767,Guava01704.png,4,13,18,33,31732,2.1699887506779096,2025-09-10 06:00:00
32768,Guava01705.png,4,13,3,3,31733,2.919246497793533,2025-09-05 22:00:00
32769,Guava01706.png,4,13,9,4,31734,1.1433540206337396,2025-09-17 08:00:00
32770,Guava01707.png,4,13,13,12,31735,2.1221165708875795,2025-09-29 16:00:00
32771,Guava01708.png,4,13,26,17,31736,1.795231040288288,2025-09-29 19:00:00
32772,Guava01709.png,4,13,3,10,31737,1.513198280633528,2025-09-21 11:00:00
32773,Guava0171.png,4,13,10,21,31738,1.9445663909412478,2025-09-03 20:00:00
32774,Guava01710.png,4,13,9,32,31739,3.2684487666500974,2025-09-28 17:00:00
32775,Guava01711.png,4,13,16,6,31740,2.6482324335445973,2025-09-18 04:00:00
32776,Guava01712.png,4,13,3,13,31741,3.055282896076714,2025-09-03 02:00:00
32777,Guava01713.png,4,13,31,13,31742,2.2818977904339843,2025-09-26 15:00:00
32778,Guava01714.png,4,13,10,14,31743,3.0290925875819728,2025-09-28 19:00:00
32779,Guava01715.png,4,13,16,5,31744,1.8715324705172798,2025-09-14 19:00:00
32780,Guava01716.png,4,13,3,34,31745,1.5316867938811405,2025-09-29 01:00:00
32781,Guava01717.png,4,13,35,27,31746,2.505503155510878,2025-09-07 18:00:00
32782,Guava01718.png,4,13,27,20,31747,2.365570569274533,2025-09-18 22:00:00
32783,Guava01719.png,4,13,28,11,31748,2.237178144140753,2025-09-15 12:00:00
32784,Guava0172.png,4,13,2,14,31749,2.3821006347690568,2025-09-27 02:00:00
32785,Guava01720.png,4,13,23,20,31750,1.5474305880831016,2025-09-21 10:00:00
32786,Guava01721.png,4,13,14,9,31751,2.0366094848745946,2025-09-17 10:00:00
32787,Guava01722.png,4,13,2,1,31752,1.8621053334182955,2025-09-07 03:00:00
32788,Guava01723.png,4,13,26,16,31753,2.360600166241049,2025-09-23 00:00:00
32789,Guava01724.png,4,13,22,35,31754,1.3888125946060534,2025-09-01 17:00:00
32790,Guava01725.png,4,13,7,13,31755,2.300412054033322,2025-09-29 12:00:00
32791,Guava01726.png,4,13,8,14,31756,2.076520500451088,2025-09-20 03:00:00
32792,Guava01727.png,4,13,29,32,31757,1.916649153942342,2025-09-29 22:00:00
32793,Guava01728.png,4,13,33,21,31758,1.529127945553554,2025-09-02 04:00:00
32794,Guava01729.png,4,13,28,1,31759,2.103984523529301,2025-09-19 21:00:00
32795,Guava0173.png,4,13,13,28,31760,1.9271410445726802,2025-09-21 15:00:00
32796,Guava01730.png,4,13,21,20,31761,2.0990279807712025,2025-09-16 10:00:00
32797,Guava01731.png,4,13,10,8,31762,1.5050263825456391,2025-09-18 08:00:00
32798,Guava01732.png,4,13,24,32,31763,1.4431569120727146,2025-09-14 02:00:00
32799,Guava01733.png,4,13,2,23,31764,2.231782294396101,2025-09-12 17:00:00
32800,Guava01734.png,4,13,25,21,31765,2.091747100219015,2025-09-26 15:00:00
32801,Guava01735.png,4,13,9,1,31766,2.9158569018507663,2025-09-23 08:00:00
32802,Guava01736.png,4,13,33,28,31767,1.5927034677187444,2025-09-24 03:00:00
32803,Guava01737.png,4,13,19,23,31768,2.013624777722979,2025-09-04 01:00:00
32804,Guava01738.png,4,13,6,26,31769,2.1134807462302523,2025-09-06 09:00:00
32805,Guava01739.png,4,13,19,10,31770,2.2525275337635855,2025-09-23 19:00:00
32806,Guava0174.png,4,13,8,35,31771,2.031330262223818,2025-09-28 23:00:00
32807,Guava01740.png,4,13,5,30,31772,2.1340423895284197,2025-09-17 18:00:00
32808,Guava01741.png,4,13,29,4,31773,1.4636637251788214,2025-09-27 05:00:00
32809,Guava01742.png,4,13,12,3,31774,1.826170731102616,2025-09-25 14:00:00
32810,Guava01743.png,4,13,14,16,31775,1.7196186340142108,2025-09-26 18:00:00
32811,Guava01744.png,4,13,35,26,31776,2.2291615655842194,2025-09-28 05:00:00
32812,Guava01745.png,4,13,24,1,31777,2.4369167527741897,2025-09-10 15:00:00
32813,Guava01746.png,4,13,19,30,31778,2.936718921715121,2025-09-06 23:00:00
32814,Guava01747.png,4,13,10,11,31779,1.9564121782739519,2025-09-25 23:00:00
32815,Guava01748.png,4,13,1,28,31780,1.7981012662317597,2025-09-26 09:00:00
32816,Guava01749.png,4,13,25,33,31781,2.015172381800988,2025-09-08 12:00:00
32817,Guava0175.png,4,13,21,22,31782,3.10225227908093,2025-09-08 18:00:00
32818,Guava01750.png,4,13,1,12,31783,2.241070330490831,2025-09-19 08:00:00
32819,Guava01751.png,4,13,3,27,31784,2.0356494862696866,2025-09-16 12:00:00
32820,Guava01752.png,4,13,26,3,31785,2.5743768656579276,2025-09-30 08:00:00
32821,Guava01753.png,4,13,28,26,31786,2.262776439085641,2025-09-06 15:00:00
32822,Guava01754.png,4,13,4,28,31787,3.1000704086804145,2025-09-24 07:00:00
32823,Guava01755.png,4,13,5,17,31788,1.7773029282780086,2025-09-26 04:00:00
32824,Guava01756.png,4,13,17,32,31789,1.5050848880283543,2025-09-02 13:00:00
32825,Guava01757.png,4,13,3,20,31790,1.9815107433047836,2025-09-07 21:00:00
32826,Guava01758.png,4,13,9,5,31791,2.082120238470012,2025-09-12 02:00:00
32827,Guava01759.png,4,13,15,18,31792,2.241314659341097,2025-09-24 08:00:00
32828,Guava0176.png,4,13,24,20,31793,2.2673977507093737,2025-09-02 10:00:00
32829,Guava01760.png,4,13,22,30,31794,1.310563628450315,2025-09-07 19:00:00
32830,Guava01761.png,4,13,4,24,31795,2.9484567139544935,2025-09-26 22:00:00
32831,Guava01762.png,4,13,16,28,31796,1.8705693476995697,2025-09-03 11:00:00
32832,Guava01763.png,4,13,9,13,31797,2.329398708544822,2025-09-24 00:00:00
32833,Guava01764.png,4,13,31,35,31798,0.9295271079192076,2025-09-27 15:00:00
32834,Guava01765.png,4,13,24,15,31799,1.9599673301945706,2025-09-06 06:00:00
32835,Guava01766.png,4,13,15,28,31800,1.1464294664166335,2025-09-07 09:00:00
32836,Guava01767.png,4,13,9,9,31801,2.7355606683875946,2025-09-11 15:00:00
32837,Guava01768.png,4,13,25,20,31802,2.0028729572451645,2025-09-23 07:00:00
32838,Guava01769.png,4,13,6,12,31803,2.2140550454861754,2025-09-22 19:00:00
32839,Guava0177.png,4,13,22,14,31804,2.5660900388297785,2025-09-18 20:00:00
32840,Guava01770.png,4,13,29,4,31805,2.196436466875038,2025-09-22 08:00:00
32841,Guava01771.png,4,13,12,2,31806,1.625469311881698,2025-09-15 23:00:00
32842,Guava01772.png,4,13,13,26,31807,1.309367592144313,2025-09-21 07:00:00
32843,Guava01773.png,4,13,12,33,31808,2.7989833589806388,2025-09-23 14:00:00
32844,Guava01774.png,4,13,4,33,31809,1.9030017877460372,2025-09-15 10:00:00
32845,Guava01775.png,4,13,30,17,31810,2.241272414416742,2025-09-21 00:00:00
32846,Guava01776.png,4,13,13,28,31811,2.097891172313786,2025-09-09 02:00:00
32847,Guava01777.png,4,13,9,35,31812,2.3594124358231015,2025-09-01 13:00:00
32848,Guava01778.png,4,13,17,21,31813,1.8904351517322615,2025-09-07 08:00:00
32849,Guava01779.png,4,13,10,8,31814,,2025-09-28 14:00:00
32850,Guava0178.png,4,13,15,21,31815,2.2108004309607683,2025-09-19 05:00:00
32851,Guava01780.png,4,13,14,17,31816,1.4606801051766312,2025-09-18 13:00:00
32852,Guava01781.png,4,13,1,9,31817,2.158727080210547,2025-09-15 05:00:00
32853,Guava01782.png,4,13,30,29,31818,2.9091560538766625,2025-09-07 07:00:00
32854,Guava01783.png,4,13,19,9,31819,1.3799842145766346,2025-09-04 06:00:00
32855,Guava01784.png,4,13,8,32,31820,1.6046609000347143,2025-09-01 09:00:00
32856,Guava01785.png,4,13,4,9,31821,1.6567333029292717,2025-09-06 16:00:00
32857,Guava01786.png,4,13,11,21,31822,2.305863477565083,2025-09-18 10:00:00
32858,Guava01787.png,4,13,12,6,31823,1.7146127156053568,2025-09-19 13:00:00
32859,Guava01788.png,4,13,32,1,31824,1.928956350147582,2025-09-27 19:00:00
32860,Guava01789.png,4,13,30,7,31825,1.890337334154206,2025-09-27 00:00:00
32861,Guava0179.png,4,13,16,25,31826,2.184049010965359,2025-09-28 14:00:00
32862,Guava01790.png,4,13,26,8,31827,2.262586382072453,2025-09-25 22:00:00
32863,Guava01791.png,4,13,14,22,31828,1.7375182909259153,2025-09-14 20:00:00
32864,Guava01792.png,4,13,5,7,31829,2.972849351954272,2025-09-27 16:00:00
32865,Guava01793.png,4,13,1,10,31830,2.707467554325348,2025-09-06 22:00:00
32866,Guava01794.png,4,13,28,14,31831,2.5738720347379993,2025-09-10 22:00:00
32867,Guava01795.png,4,13,29,13,31832,2.2491737338134494,2025-09-02 19:00:00
32868,Guava01796.png,4,13,25,22,31833,1.5754628650052025,2025-09-16 16:00:00
32869,Guava01797.png,4,13,23,13,31834,1.6607583508577972,2025-09-18 19:00:00
32870,Guava01798.png,4,13,5,16,31835,1.3772647976764232,2025-09-04 16:00:00
32871,Guava01799.png,4,13,32,5,31836,1.9658743703160837,2025-09-27 18:00:00
32872,Guava018.png,4,13,22,3,31837,1.5710809151040896,2025-09-28 05:00:00
32873,Guava0180.png,4,13,14,12,31838,2.0091640608667447,2025-09-14 09:00:00
32874,Guava01800.png,4,13,12,26,31839,,2025-09-28 11:00:00
32875,Guava01801.png,4,13,35,13,31840,2.8258218772619763,2025-09-02 17:00:00
32876,Guava01802.png,4,13,33,23,31841,0.8654772279471865,2025-09-10 08:00:00
32877,Guava01803.png,4,13,7,15,31842,2.4608837021878136,2025-09-14 02:00:00
32878,Guava01804.png,4,13,5,7,31843,2.0670550261697804,2025-09-16 06:00:00
32879,Guava01805.png,4,13,9,24,31844,1.7243226980942699,2025-09-19 15:00:00
32880,Guava01806.png,4,13,1,7,31845,2.1544068362077247,2025-09-11 02:00:00
32881,Guava01807.png,4,13,17,10,31846,2.5996885789298974,2025-09-10 10:00:00
32882,Guava01808.png,4,13,15,2,31847,2.3688696002377396,2025-09-27 05:00:00
32883,Guava01809.png,4,13,31,2,31848,2.11658788370218,2025-09-10 08:00:00
32884,Guava0181.png,4,13,25,29,31849,2.8114720383625498,2025-09-20 15:00:00
32885,Guava01810.png,4,13,12,4,31850,2.1469668859914295,2025-09-12 09:00:00
32886,Guava01811.png,4,13,23,1,31851,2.1391056551952943,2025-09-28 10:00:00
32887,Guava01812.png,4,13,34,19,31852,1.6051406072464247,2025-09-09 13:00:00
32888,Guava01813.png,4,13,23,7,31853,1.813655339978014,2025-10-01 02:00:00
32889,Guava01814.png,4,13,9,35,31854,2.434859387743538,2025-09-14 05:00:00
32890,Guava01815.png,4,13,17,1,31855,2.609604055598333,2025-09-22 16:00:00
32891,Guava01816.png,4,13,19,21,31856,2.5660683061498357,2025-09-03 11:00:00
32892,Guava01817.png,4,13,32,17,31857,2.517417802548365,2025-09-12 00:00:00
32893,Guava01818.png,4,13,34,20,31858,2.781342995689174,2025-09-06 04:00:00
32894,Guava01819.png,4,13,33,24,31859,2.65857549031377,2025-09-15 17:00:00
32895,Guava0182.png,4,13,12,6,31860,1.6690664314492278,2025-09-03 13:00:00
32896,Guava01820.png,4,13,3,31,31861,2.6587339891652055,2025-09-24 22:00:00
32897,Guava01821.png,4,13,28,32,31862,1.0299342873047297,2025-09-16 05:00:00
32898,Guava01822.png,4,13,13,33,31863,1.9781820116613325,2025-09-04 12:00:00
32899,Guava01823.png,4,13,12,23,31864,0.9039399204342611,2025-09-29 13:00:00
32900,Guava01824.png,4,13,16,13,31865,1.9288446862445336,2025-09-24 11:00:00
32901,Guava01825.png,4,13,4,10,31866,,2025-09-27 19:00:00
32902,Guava01826.png,4,13,11,28,31867,2.5157020705449806,2025-09-15 05:00:00
32903,Guava01827.png,4,13,7,35,31868,2.2122933483743874,2025-09-10 14:00:00
32904,Guava01828.png,4,13,32,23,31869,1.7933463607468092,2025-09-16 16:00:00
32905,Guava01829.png,4,13,23,6,31870,2.1409090457183084,2025-09-10 03:00:00
32906,Guava0183.png,4,13,8,16,31871,0.6499475019271963,2025-09-06 16:00:00
32907,Guava01830.png,4,13,22,7,31872,1.6806402564771217,2025-09-23 13:00:00
32908,Guava01831.png,4,13,15,10,31873,1.5882898241353895,2025-09-03 23:00:00
32909,Guava01832.png,4,13,8,12,31874,3.4039360434855555,2025-09-04 04:00:00
32910,Guava01833.png,4,13,8,21,31875,1.7117346038861316,2025-09-20 00:00:00
32911,Guava01834.png,4,13,24,7,31876,1.4161678512030453,2025-09-11 23:00:00
32912,Guava01835.png,4,13,7,30,31877,2.096187187882694,2025-09-02 04:00:00
32913,Guava01836.png,4,13,28,20,31878,2.312456402074535,2025-09-08 10:00:00
32914,Guava01837.png,4,13,14,9,31879,2.8223562488085316,2025-09-22 00:00:00
32915,Guava01838.png,4,13,9,18,31880,1.8307667691892355,2025-09-10 08:00:00
32916,Guava01839.png,4,13,27,29,31881,2.5271702626134385,2025-09-30 14:00:00
32917,Guava0184.png,4,13,3,14,31882,1.3183143976456149,2025-09-04 09:00:00
32918,Guava01840.png,4,13,16,22,31883,2.7141890127014596,2025-09-11 16:00:00
