id,id_tipo,id_proveedor,id_marca,id_lote,t_id,tiempo_recogida,coste_inicial,imagen,tipo,subtipo,repetido,error_lote,id_subtipo
34633,4,16,28,33651,Guava03384.png,2025-09-11 23:00:00,1.569616835580213,/contenidos/archive/Guava/guava total final/Guava03384.png,Guava,guava total final,0,0,8
34634,4,16,30,33652,Guava03385.png,2025-09-25 09:00:00,0.9039082527055872,/contenidos/archive/Guava/guava total final/Guava03385.png,Guava,guava total final,0,0,8
34635,4,18,4,33653,Guava03386.png,2025-09-30 20:00:00,1.656419333100272,/contenidos/archive/Guava/guava total final/Guava03386.png,Guava,guava total final,0,0,8
34636,4,15,21,33654,Guava03387.png,2025-09-16 11:00:00,1.949944453041327,/contenidos/archive/Guava/guava total final/Guava03387.png,Guava,guava total final,0,0,8
34637,4,4,12,33655,Guava03388.png,2025-09-06 12:00:00,1.5684462930646237,/contenidos/archive/Guava/guava total final/Guava03388.png,Guava,guava total final,0,0,8
34638,4,21,9,33656,Guava03389.png,2025-09-10 11:00:00,1.4765631549684397,/contenidos/archive/Guava/guava total final/Guava03389.png,Guava,guava total final,0,0,8
34639,4,16,29,33657,Guava0339.png,2025-09-12 16:00:00,1.8841539723087648,/contenidos/archive/Guava/guava total final/Guava0339.png,Guava,guava total final,0,0,8
34640,4,4,24,33658,Guava03390.png,2025-09-15 13:00:00,2.225758683890084,/contenidos/archive/Guava/guava total final/Guava03390.png,Guava,guava total final,0,0,8
34641,4,13,28,33659,Guava03391.png,2025-09-09 15:00:00,1.6210253144579383,/contenidos/archive/Guava/guava total final/Guava03391.png,Guava,guava total final,0,0,8
34642,4,10,23,33660,Guava03392.png,2025-09-02 10:00:00,2.443279355444097,/contenidos/archive/Guava/guava total final/Guava03392.png,Guava,guava total final,0,0,8
34643,4,11,15,33661,Guava03393.png,2025-09-20 18:00:00,2.8850034403891893,/contenidos/archive/Guava/guava total final/Guava03393.png,Guava,guava total final,0,0,8
34644,4,13,24,33662,Guava03394.png,2025-09-17 03:00:00,2.053727502653529,/contenidos/archive/Guava/guava total final/Guava03394.png,Guava,guava total final,0,0,8
34645,4,13,6,33663,Guava03395.png,2025-09-17 10:00:00,2.58117392687443,/contenidos/archive/Guava/guava total final/Guava03395.png,Guava,guava total final,0,0,8
34646,4,21,18,33664,Guava03396.png,2025-09-23 19:00:00,2.505321302837344,/contenidos/archive/Guava/guava total final/Guava03396.png,Guava,guava total final,0,0,8
34647,4,23,35,33665,Guava03397.png,2025-09-28 01:00:00,2.1260999368443843,/contenidos/archive/Guava/guava total final/Guava03397.png,Guava,guava total final,0,0,8
34648,4,4,26,33666,Guava03398.png,2025-09-28 13:00:00,2.8862715134877543,/contenidos/archive/Guava/guava total final/Guava03398.png,Guava,guava total final,0,0,8
34649,4,26,27,33667,Guava03399.png,2025-09-25 11:00:00,2.011166015539559,/contenidos/archive/Guava/guava total final/Guava03399.png,Guava,guava total final,0,0,8
34650,4,12,11,33668,Guava034.png,2025-09-15 10:00:00,1.7427501367756326,/contenidos/archive/Guava/guava total final/Guava034.png,Guava,guava total final,0,0,8
34651,4,12,19,33669,Guava0340.png,2025-09-24 20:00:00,2.288318267157593,/contenidos/archive/Guava/guava total final/Guava0340.png,Guava,guava total final,0,0,8
34652,4,5,32,33670,Guava03400.png,2025-09-07 14:00:00,1.2140169797967078,/contenidos/archive/Guava/guava total final/Guava03400.png,Guava,guava total final,0,0,8
34653,4,30,31,33671,Guava03401.png,2025-09-05 06:00:00,1.7633040085817324,/contenidos/archive/Guava/guava total final/Guava03401.png,Guava,guava total final,0,0,8
34654,4,31,1,33672,Guava03402.png,2025-09-09 19:00:00,2.2085774605615787,/contenidos/archive/Guava/guava total final/Guava03402.png,Guava,guava total final,0,0,8
34655,4,18,3,33673,Guava03403.png,2025-09-17 00:00:00,2.2127225531758685,/contenidos/archive/Guava/guava total final/Guava03403.png,Guava,guava total final,0,0,8
34656,4,5,16,33674,Guava03404.png,2025-09-01 11:00:00,2.00065882163621,/contenidos/archive/Guava/guava total final/Guava03404.png,Guava,guava total final,0,0,8
34657,4,2,29,33675,Guava03405.png,2025-09-17 11:00:00,1.87185981410946,/contenidos/archive/Guava/guava total final/Guava03405.png,Guava,guava total final,0,0,8
34658,4,21,16,33676,Guava03406.png,2025-09-25 09:00:00,1.6158881827474223,/contenidos/archive/Guava/guava total final/Guava03406.png,Guava,guava total final,0,0,8
34659,4,9,7,33677,Guava03407.png,2025-09-03 19:00:00,1.9723782016849936,/contenidos/archive/Guava/guava total final/Guava03407.png,Guava,guava total final,0,0,8
34660,4,4,17,33678,Guava03408.png,2025-09-26 23:00:00,1.3596609493764396,/contenidos/archive/Guava/guava total final/Guava03408.png,Guava,guava total final,0,0,8
34661,4,14,35,33679,Guava03409.png,2025-09-19 18:00:00,2.2621588113989253,/contenidos/archive/Guava/guava total final/Guava03409.png,Guava,guava total final,0,0,8
34662,4,5,9,33680,Guava0341.png,2025-09-08 01:00:00,1.5021594135100038,/contenidos/archive/Guava/guava total final/Guava0341.png,Guava,guava total final,0,0,8
34663,4,21,18,33681,Guava03410.png,2025-09-29 05:00:00,1.4493479947198715,/contenidos/archive/Guava/guava total final/Guava03410.png,Guava,guava total final,0,0,8
34664,4,35,29,33682,Guava03411.png,2025-09-11 07:00:00,1.6421019872998903,/contenidos/archive/Guava/guava total final/Guava03411.png,Guava,guava total final,0,0,8
34665,4,10,10,33683,Guava03412.png,2025-09-15 22:00:00,1.9148860983719167,/contenidos/archive/Guava/guava total final/Guava03412.png,Guava,guava total final,0,0,8
34666,4,19,29,33684,Guava03413.png,2025-09-18 19:00:00,1.7836005450350472,/contenidos/archive/Guava/guava total final/Guava03413.png,Guava,guava total final,0,0,8
34667,4,8,33,33685,Guava03414.png,2025-09-25 23:00:00,1.729302685603394,/contenidos/archive/Guava/guava total final/Guava03414.png,Guava,guava total final,0,0,8
34668,4,9,22,33686,Guava03415.png,2025-09-17 02:00:00,2.1680612480577457,/contenidos/archive/Guava/guava total final/Guava03415.png,Guava,guava total final,0,0,8
34669,4,19,21,33687,Guava03416.png,2025-09-15 07:00:00,2.758808068830143,/contenidos/archive/Guava/guava total final/Guava03416.png,Guava,guava total final,0,0,8
34670,4,7,20,33688,Guava03417.png,2025-09-04 07:00:00,1.8408381844945203,/contenidos/archive/Guava/guava total final/Guava03417.png,Guava,guava total final,0,0,8
34671,4,29,2,33689,Guava03418.png,2025-09-07 02:00:00,2.0663437098988235,/contenidos/archive/Guava/guava total final/Guava03418.png,Guava,guava total final,0,0,8
34672,4,4,16,33690,Guava03419.png,2025-09-29 18:00:00,2.4360504803741407,/contenidos/archive/Guava/guava total final/Guava03419.png,Guava,guava total final,0,0,8
34673,4,31,3,33691,Guava0342.png,2025-09-26 17:00:00,,/contenidos/archive/Guava/guava total final/Guava0342.png,Guava,guava total final,0,0,8
34674,4,28,34,33692,Guava03420.png,2025-09-14 07:00:00,,/contenidos/archive/Guava/guava total final/Guava03420.png,Guava,guava total final,0,0,8
34675,4,20,25,33693,Guava03421.png,2025-09-15 10:00:00,1.801081065563462,/contenidos/archive/Guava/guava total final/Guava03421.png,Guava,guava total final,0,0,8
34676,4,3,5,33694,Guava03422.png,2025-09-07 12:00:00,2.2417621395671388,/contenidos/archive/Guava/guava total final/Guava03422.png,Guava,guava total final,0,0,8
34677,4,35,20,33695,Guava03423.png,2025-09-14 15:00:00,1.9414704946586068,/contenidos/archive/Guava/guava total final/Guava03423.png,Guava,guava total final,0,0,8
34678,4,13,2,33696,Guava03424.png,2025-09-29 05:00:00,1.8877804461027128,/contenidos/archive/Guava/guava total final/Guava03424.png,Guava,guava total final,0,0,8
34679,4,34,8,33697,Guava03425.png,2025-09-14 14:00:00,1.7685410357137976,/contenidos/archive/Guava/guava total final/Guava03425.png,Guava,guava total final,0,0,8
34680,4,18,24,33698,Guava03426.png,2025-09-25 16:00:00,2.831021392781212,/contenidos/archive/Guava/guava total final/Guava03426.png,Guava,guava total final,0,0,8
34681,4,28,24,33699,Guava03427.png,2025-09-08 16:00:00,2.0055586194156856,/contenidos/archive/Guava/guava total final/Guava03427.png,Guava,guava total final,0,0,8
34682,4,16,4,33700,Guava03428.png,2025-09-15 14:00:00,,/contenidos/archive/Guava/guava total final/Guava03428.png,Guava,guava total final,0,0,8
34683,4,30,22,33701,Guava03429.png,2025-09-20 09:00:00,2.8387916680414724,/contenidos/archive/Guava/guava total final/Guava03429.png,Guava,guava total final,0,0,8
34684,4,5,25,33702,Guava0343.png,2025-09-30 11:00:00,1.3939834049415445,/contenidos/archive/Guava/guava total final/Guava0343.png,Guava,guava total final,0,0,8
34685,4,23,31,33703,Guava03430.png,2025-09-15 14:00:00,2.189029309067788,/contenidos/archive/Guava/guava total final/Guava03430.png,Guava,guava total final,0,0,8
34686,4,25,17,33704,Guava03431.png,2025-09-02 01:00:00,1.9644976379594752,/contenidos/archive/Guava/guava total final/Guava03431.png,Guava,guava total final,0,0,8
34687,4,4,3,33705,Guava03432.png,2025-09-20 07:00:00,1.8788650768558743,/contenidos/archive/Guava/guava total final/Guava03432.png,Guava,guava total final,0,0,8
34688,4,31,32,33706,Guava03433.png,2025-09-03 09:00:00,1.7590653002662069,/contenidos/archive/Guava/guava total final/Guava03433.png,Guava,guava total final,0,0,8
34689,4,12,31,33707,Guava03434.png,2025-09-05 13:00:00,3.159622573269688,/contenidos/archive/Guava/guava total final/Guava03434.png,Guava,guava total final,0,0,8
34690,4,27,30,33708,Guava03435.png,2025-09-09 07:00:00,2.3563956803421795,/contenidos/archive/Guava/guava total final/Guava03435.png,Guava,guava total final,0,0,8
34691,4,3,10,33709,Guava03436.png,2025-09-10 12:00:00,2.854547357126142,/contenidos/archive/Guava/guava total final/Guava03436.png,Guava,guava total final,0,0,8
34692,4,32,9,33710,Guava03437.png,2025-09-08 05:00:00,1.622233053929673,/contenidos/archive/Guava/guava total final/Guava03437.png,Guava,guava total final,0,0,8
34693,4,17,29,33711,Guava03438.png,2025-09-01 23:00:00,2.6259679193805567,/contenidos/archive/Guava/guava total final/Guava03438.png,Guava,guava total final,0,0,8
34694,4,13,27,33712,Guava03439.png,2025-09-16 05:00:00,1.5647925634793949,/contenidos/archive/Guava/guava total final/Guava03439.png,Guava,guava total final,0,0,8
34695,4,4,34,33713,Guava0344.png,2025-09-02 17:00:00,1.9429244256913552,/contenidos/archive/Guava/guava total final/Guava0344.png,Guava,guava total final,0,0,8
34696,4,26,3,33714,Guava03440.png,2025-09-09 15:00:00,2.4056516297580828,/contenidos/archive/Guava/guava total final/Guava03440.png,Guava,guava total final,0,0,8
34697,4,5,8,33715,Guava03441.png,2025-09-03 12:00:00,1.6205947339014248,/contenidos/archive/Guava/guava total final/Guava03441.png,Guava,guava total final,0,0,8
34698,4,2,6,33716,Guava03442.png,2025-09-29 04:00:00,1.2896126950225206,/contenidos/archive/Guava/guava total final/Guava03442.png,Guava,guava total final,0,0,8
34699,4,25,3,33717,Guava03443.png,2025-09-18 14:00:00,2.361218826101952,/contenidos/archive/Guava/guava total final/Guava03443.png,Guava,guava total final,0,0,8
34700,4,24,5,33718,Guava03444.png,2025-09-20 18:00:00,1.6072182494892897,/contenidos/archive/Guava/guava total final/Guava03444.png,Guava,guava total final,0,0,8
34701,4,9,13,33719,Guava03445.png,2025-09-10 06:00:00,2.066144364711434,/contenidos/archive/Guava/guava total final/Guava03445.png,Guava,guava total final,0,0,8
34702,4,10,14,33720,Guava03446.png,2025-09-16 01:00:00,2.1462314958792863,/contenidos/archive/Guava/guava total final/Guava03446.png,Guava,guava total final,0,0,8
34703,4,7,17,33721,Guava03447.png,2025-09-21 14:00:00,1.607455367269374,/contenidos/archive/Guava/guava total final/Guava03447.png,Guava,guava total final,0,0,8
34704,4,25,28,33722,Guava03448.png,2025-09-29 04:00:00,2.0518413384485994,/contenidos/archive/Guava/guava total final/Guava03448.png,Guava,guava total final,0,0,8
34705,4,12,6,33723,Guava03449.png,2025-09-10 23:00:00,2.166052639119424,/contenidos/archive/Guava/guava total final/Guava03449.png,Guava,guava total final,0,0,8
34706,4,20,30,33724,Guava0345.png,2025-09-03 20:00:00,1.7770787303490356,/contenidos/archive/Guava/guava total final/Guava0345.png,Guava,guava total final,0,0,8
34707,4,9,16,33725,Guava03450.png,2025-09-29 06:00:00,1.798480230453124,/contenidos/archive/Guava/guava total final/Guava03450.png,Guava,guava total final,0,0,8
34708,4,2,28,33726,Guava03451.png,2025-09-14 13:00:00,2.943935674541205,/contenidos/archive/Guava/guava total final/Guava03451.png,Guava,guava total final,0,0,8
34709,4,16,32,33727,Guava03452.png,2025-09-28 12:00:00,2.424818641932218,/contenidos/archive/Guava/guava total final/Guava03452.png,Guava,guava total final,0,0,8
34710,4,28,30,33728,Guava03453.png,2025-09-18 15:00:00,1.7558924337588075,/contenidos/archive/Guava/guava total final/Guava03453.png,Guava,guava total final,0,0,8
34711,4,31,21,33729,Guava03454.png,2025-09-22 09:00:00,1.9213406905078143,/contenidos/archive/Guava/guava total final/Guava03454.png,Guava,guava total final,0,0,8
34712,4,27,35,33730,Guava03455.png,2025-09-08 17:00:00,,/contenidos/archive/Guava/guava total final/Guava03455.png,Guava,guava total final,0,0,8
34713,4,20,30,33731,Guava03456.png,2025-09-06 16:00:00,3.0526443984298584,/contenidos/archive/Guava/guava total final/Guava03456.png,Guava,guava total final,0,0,8
34714,4,18,23,33732,Guava03457.png,2025-09-27 15:00:00,1.5430859759201987,/contenidos/archive/Guava/guava total final/Guava03457.png,Guava,guava total final,0,0,8
34715,4,12,34,33733,Guava03458.png,2025-09-16 10:00:00,2.4620895316769404,/contenidos/archive/Guava/guava total final/Guava03458.png,Guava,guava total final,0,0,8
34716,4,8,13,33734,Guava03459.png,2025-09-15 12:00:00,1.6614284004502178,/contenidos/archive/Guava/guava total final/Guava03459.png,Guava,guava total final,0,0,8
34717,4,13,22,33735,Guava0346.png,2025-09-26 03:00:00,1.442355058435623,/contenidos/archive/Guava/guava total final/Guava0346.png,Guava,guava total final,0,0,8
34718,4,7,21,33736,Guava03460.png,2025-09-02 17:00:00,2.1531933917761115,/contenidos/archive/Guava/guava total final/Guava03460.png,Guava,guava total final,0,0,8
34719,4,34,3,33737,Guava03461.png,2025-09-09 18:00:00,1.5183046376145963,/contenidos/archive/Guava/guava total final/Guava03461.png,Guava,guava total final,0,0,8
34720,4,27,16,33738,Guava03462.png,2025-09-21 21:00:00,2.1785148644259533,/contenidos/archive/Guava/guava total final/Guava03462.png,Guava,guava total final,0,0,8
34721,4,6,2,33739,Guava03463.png,2025-09-05 17:00:00,2.8816635192113416,/contenidos/archive/Guava/guava total final/Guava03463.png,Guava,guava total final,0,0,8
34722,4,8,9,33740,Guava03464.png,2025-09-22 21:00:00,2.310029238756668,/contenidos/archive/Guava/guava total final/Guava03464.png,Guava,guava total final,0,0,8
34723,4,1,20,33741,Guava03465.png,2025-09-06 22:00:00,,/contenidos/archive/Guava/guava total final/Guava03465.png,Guava,guava total final,0,0,8
34724,4,33,31,33742,Guava03466.png,2025-09-23 08:00:00,1.7489133323266746,/contenidos/archive/Guava/guava total final/Guava03466.png,Guava,guava total final,0,0,8
34725,4,29,31,33743,Guava03467.png,2025-09-03 09:00:00,2.0970044291822485,/contenidos/archive/Guava/guava total final/Guava03467.png,Guava,guava total final,0,0,8
34726,4,16,34,33744,Guava03468.png,2025-09-10 13:00:00,1.976854868869919,/contenidos/archive/Guava/guava total final/Guava03468.png,Guava,guava total final,0,0,8
34727,4,22,26,33745,Guava03469.png,2025-09-03 20:00:00,2.477459923306124,/contenidos/archive/Guava/guava total final/Guava03469.png,Guava,guava total final,0,0,8
34728,4,1,33,33746,Guava0347.png,2025-09-05 23:00:00,1.839036618852659,/contenidos/archive/Guava/guava total final/Guava0347.png,Guava,guava total final,0,0,8
34729,4,24,28,33747,Guava03470.png,2025-09-27 23:00:00,2.800188745344763,/contenidos/archive/Guava/guava total final/Guava03470.png,Guava,guava total final,0,0,8
34730,4,24,7,33748,Guava03471.png,2025-09-09 12:00:00,1.127038791937272,/contenidos/archive/Guava/guava total final/Guava03471.png,Guava,guava total final,0,0,8
34731,4,33,5,33749,Guava03472.png,2025-09-30 10:00:00,1.7539372781799636,/contenidos/archive/Guava/guava total final/Guava03472.png,Guava,guava total final,0,0,8
34732,4,16,27,33750,Guava03473.png,2025-09-12 20:00:00,2.0900438136133115,/contenidos/archive/Guava/guava total final/Guava03473.png,Guava,guava total final,0,0,8
34733,4,12,33,33751,Guava03474.png,2025-09-29 08:00:00,2.267845058116538,/contenidos/archive/Guava/guava total final/Guava03474.png,Guava,guava total final,0,0,8
34734,4,17,18,33752,Guava03475.png,2025-09-27 07:00:00,1.2525016742482646,/contenidos/archive/Guava/guava total final/Guava03475.png,Guava,guava total final,0,0,8
34735,4,31,27,33753,Guava03476.png,2025-09-18 13:00:00,1.179915575117889,/contenidos/archive/Guava/guava total final/Guava03476.png,Guava,guava total final,0,0,8
34736,4,25,32,33754,Guava03477.png,2025-09-10 08:00:00,1.744859195722959,/contenidos/archive/Guava/guava total final/Guava03477.png,Guava,guava total final,0,0,8
34737,4,29,18,33755,Guava03478.png,2025-09-17 23:00:00,1.428353942451223,/contenidos/archive/Guava/guava total final/Guava03478.png,Guava,guava total final,0,0,8
34738,4,10,24,33756,Guava03479.png,2025-09-05 01:00:00,1.6352895816232642,/contenidos/archive/Guava/guava total final/Guava03479.png,Guava,guava total final,0,0,8
34739,4,26,24,33757,Guava0348.png,2025-09-15 06:00:00,1.9226957712542057,/contenidos/archive/Guava/guava total final/Guava0348.png,Guava,guava total final,0,0,8
34740,4,1,10,33758,Guava03480.png,2025-09-15 06:00:00,1.5901103662679843,/contenidos/archive/Guava/guava total final/Guava03480.png,Guava,guava total final,0,0,8
34741,4,10,4,33759,Guava03481.png,2025-09-23 08:00:00,,/contenidos/archive/Guava/guava total final/Guava03481.png,Guava,guava total final,0,0,8
34742,4,10,33,33760,Guava03482.png,2025-09-25 00:00:00,2.9176946529342063,/contenidos/archive/Guava/guava total final/Guava03482.png,Guava,guava total final,0,0,8
34743,4,22,3,33761,Guava03483.png,2025-09-29 23:00:00,2.0491497832440184,/contenidos/archive/Guava/guava total final/Guava03483.png,Guava,guava total final,0,0,8
34744,4,3,9,33762,Guava03484.png,2025-09-06 04:00:00,2.002263121865181,/contenidos/archive/Guava/guava total final/Guava03484.png,Guava,guava total final,0,0,8
34745,4,6,9,33763,Guava03485.png,2025-09-12 15:00:00,1.5380822243726713,/contenidos/archive/Guava/guava total final/Guava03485.png,Guava,guava total final,0,0,8
34746,4,8,29,33764,Guava03486.png,2025-09-26 17:00:00,2.946879370826643,/contenidos/archive/Guava/guava total final/Guava03486.png,Guava,guava total final,0,0,8
34747,4,2,34,33765,Guava03487.png,2025-09-18 00:00:00,1.7319902196595949,/contenidos/archive/Guava/guava total final/Guava03487.png,Guava,guava total final,0,0,8
34748,4,8,22,33766,Guava03488.png,2025-09-14 06:00:00,2.1014139722068235,/contenidos/archive/Guava/guava total final/Guava03488.png,Guava,guava total final,0,0,8
34749,4,23,12,33767,Guava03489.png,2025-09-09 11:00:00,2.1746007563614214,/contenidos/archive/Guava/guava total final/Guava03489.png,Guava,guava total final,0,0,8
34750,4,14,1,33768,Guava0349.png,2025-09-04 10:00:00,1.4083716666453925,/contenidos/archive/Guava/guava total final/Guava0349.png,Guava,guava total final,0,0,8
34751,4,35,12,33769,Guava03490.png,2025-09-25 10:00:00,2.3727845183628853,/contenidos/archive/Guava/guava total final/Guava03490.png,Guava,guava total final,0,0,8
34752,4,9,24,33770,Guava03491.png,2025-09-10 10:00:00,1.0823924620263812,/contenidos/archive/Guava/guava total final/Guava03491.png,Guava,guava total final,0,0,8
34753,4,18,13,33771,Guava03492.png,2025-09-19 04:00:00,1.5104892590568784,/contenidos/archive/Guava/guava total final/Guava03492.png,Guava,guava total final,0,0,8
34754,4,8,23,33772,Guava03493.png,2025-09-05 17:00:00,1.864756462743604,/contenidos/archive/Guava/guava total final/Guava03493.png,Guava,guava total final,0,0,8
34755,4,2,26,33773,Guava03494.png,2025-09-02 12:00:00,1.613318517198217,/contenidos/archive/Guava/guava total final/Guava03494.png,Guava,guava total final,0,0,8
34756,4,35,16,33774,Guava03495.png,2025-09-09 14:00:00,2.7034676881226294,/contenidos/archive/Guava/guava total final/Guava03495.png,Guava,guava total final,0,0,8
34757,4,11,28,33775,Guava03496.png,2025-09-18 04:00:00,2.149365362561239,/contenidos/archive/Guava/guava total final/Guava03496.png,Guava,guava total final,0,0,8
34758,4,30,13,33776,Guava03497.png,2025-09-06 22:00:00,2.3022175128579296,/contenidos/archive/Guava/guava total final/Guava03497.png,Guava,guava total final,0,0,8
34759,4,19,19,33777,Guava03498.png,2025-09-28 10:00:00,2.498741533835233,/contenidos/archive/Guava/guava total final/Guava03498.png,Guava,guava total final,0,0,8
34760,4,8,10,33778,Guava03499.png,2025-09-23 07:00:00,1.483523005672776,/contenidos/archive/Guava/guava total final/Guava03499.png,Guava,guava total final,0,0,8
34761,4,26,23,33779,Guava035.png,2025-10-01 03:00:00,1.3183708440385722,/contenidos/archive/Guava/guava total final/Guava035.png,Guava,guava total final,0,0,8
34762,4,3,22,33780,Guava0350.png,2025-09-17 17:00:00,2.170839024446529,/contenidos/archive/Guava/guava total final/Guava0350.png,Guava,guava total final,0,0,8
34763,4,25,11,33781,Guava03500.png,2025-09-12 22:00:00,1.7093551494195929,/contenidos/archive/Guava/guava total final/Guava03500.png,Guava,guava total final,0,0,8
34764,4,2,29,33782,Guava03501.png,2025-09-25 05:00:00,2.337974210238364,/contenidos/archive/Guava/guava total final/Guava03501.png,Guava,guava total final,0,0,8
34765,4,21,6,33783,Guava03502.png,2025-09-21 21:00:00,1.6245440851152697,/contenidos/archive/Guava/guava total final/Guava03502.png,Guava,guava total final,0,0,8
34766,4,28,25,33784,Guava03503.png,2025-09-15 04:00:00,0.9706271259357367,/contenidos/archive/Guava/guava total final/Guava03503.png,Guava,guava total final,0,0,8
34767,4,35,26,33785,Guava03504.png,2025-09-01 16:00:00,1.319573957736755,/contenidos/archive/Guava/guava total final/Guava03504.png,Guava,guava total final,0,0,8
34768,4,28,7,33786,Guava03505.png,2025-09-26 23:00:00,1.9540732523191515,/contenidos/archive/Guava/guava total final/Guava03505.png,Guava,guava total final,0,0,8
34769,4,23,13,33787,Guava03506.png,2025-09-03 18:00:00,1.669399682849089,/contenidos/archive/Guava/guava total final/Guava03506.png,Guava,guava total final,0,0,8
34770,4,30,19,33788,Guava03507.png,2025-09-30 12:00:00,2.809421956056005,/contenidos/archive/Guava/guava total final/Guava03507.png,Guava,guava total final,0,0,8
34771,4,32,1,33789,Guava03508.png,2025-09-19 09:00:00,1.1266031108078125,/contenidos/archive/Guava/guava total final/Guava03508.png,Guava,guava total final,0,0,8
34772,4,19,23,33790,Guava03509.png,2025-09-05 00:00:00,2.2533466114200635,/contenidos/archive/Guava/guava total final/Guava03509.png,Guava,guava total final,0,0,8
34773,4,21,28,33791,Guava0351.png,2025-09-12 23:00:00,0.7456842180534062,/contenidos/archive/Guava/guava total final/Guava0351.png,Guava,guava total final,0,0,8
34774,4,16,30,33792,Guava03510.png,2025-09-02 18:00:00,2.474804814650571,/contenidos/archive/Guava/guava total final/Guava03510.png,Guava,guava total final,0,0,8
34775,4,15,17,33793,Guava03511.png,2025-09-03 14:00:00,1.8274679334940065,/contenidos/archive/Guava/guava total final/Guava03511.png,Guava,guava total final,0,0,8
34776,4,11,4,33794,Guava03512.png,2025-09-29 23:00:00,2.425189274939483,/contenidos/archive/Guava/guava total final/Guava03512.png,Guava,guava total final,0,0,8
34777,4,7,23,33795,Guava03513.png,2025-09-07 13:00:00,2.1113936775583886,/contenidos/archive/Guava/guava total final/Guava03513.png,Guava,guava total final,0,0,8
34778,4,19,10,33796,Guava03514.png,2025-09-01 14:00:00,1.9591675535852084,/contenidos/archive/Guava/guava total final/Guava03514.png,Guava,guava total final,0,0,8
34779,4,14,33,33797,Guava03515.png,2025-09-17 04:00:00,2.0665044737548377,/contenidos/archive/Guava/guava total final/Guava03515.png,Guava,guava total final,0,0,8
34780,4,31,10,33798,Guava03516.png,2025-09-25 03:00:00,1.8174908840964168,/contenidos/archive/Guava/guava total final/Guava03516.png,Guava,guava total final,0,0,8
34781,4,34,8,33799,Guava03517.png,2025-09-14 20:00:00,2.470431313445018,/contenidos/archive/Guava/guava total final/Guava03517.png,Guava,guava total final,0,0,8
34782,4,2,16,33800,Guava03518.png,2025-09-17 22:00:00,1.9230464216934424,/contenidos/archive/Guava/guava total final/Guava03518.png,Guava,guava total final,0,0,8
34783,4,11,8,33801,Guava03519.png,2025-09-03 03:00:00,2.6363969499937294,/contenidos/archive/Guava/guava total final/Guava03519.png,Guava,guava total final,0,0,8
34784,4,32,19,33802,Guava0352.png,2025-09-10 19:00:00,2.3421408203938405,/contenidos/archive/Guava/guava total final/Guava0352.png,Guava,guava total final,0,0,8
34785,4,14,26,33803,Guava03520.png,2025-09-28 21:00:00,2.10918308549244,/contenidos/archive/Guava/guava total final/Guava03520.png,Guava,guava total final,0,0,8
34786,4,10,33,33804,Guava03521.png,2025-09-17 02:00:00,2.6595568587847507,/contenidos/archive/Guava/guava total final/Guava03521.png,Guava,guava total final,0,0,8
34787,4,28,30,33805,Guava03522.png,2025-09-12 17:00:00,2.1405601181477816,/contenidos/archive/Guava/guava total final/Guava03522.png,Guava,guava total final,0,0,8
34788,4,18,28,33806,Guava03523.png,2025-09-02 01:00:00,1.41890097804979,/contenidos/archive/Guava/guava total final/Guava03523.png,Guava,guava total final,0,0,8
34789,4,27,21,33807,Guava03524.png,2025-09-14 07:00:00,1.2680535480262134,/contenidos/archive/Guava/guava total final/Guava03524.png,Guava,guava total final,0,0,8
34790,4,34,28,33808,Guava03525.png,2025-09-14 15:00:00,1.9303236995119224,/contenidos/archive/Guava/guava total final/Guava03525.png,Guava,guava total final,0,0,8
34791,4,24,17,33809,Guava03526.png,2025-09-27 05:00:00,2.363695693092124,/contenidos/archive/Guava/guava total final/Guava03526.png,Guava,guava total final,0,0,8
34792,4,25,10,33810,Guava03527.png,2025-09-29 14:00:00,1.3240149675206756,/contenidos/archive/Guava/guava total final/Guava03527.png,Guava,guava total final,0,0,8
34793,4,12,11,33811,Guava03528.png,2025-10-01 01:00:00,1.7962735556811458,/contenidos/archive/Guava/guava total final/Guava03528.png,Guava,guava total final,0,0,8
34794,4,14,19,33812,Guava03529.png,2025-09-01 16:00:00,1.4353063968579602,/contenidos/archive/Guava/guava total final/Guava03529.png,Guava,guava total final,0,0,8
34795,4,34,32,33813,Guava0353.png,2025-09-12 11:00:00,1.5601873431536322,/contenidos/archive/Guava/guava total final/Guava0353.png,Guava,guava total final,0,0,8
34796,4,12,30,33814,Guava03530.png,2025-09-14 21:00:00,2.202908312282915,/contenidos/archive/Guava/guava total final/Guava03530.png,Guava,guava total final,0,0,8
34797,4,12,6,33815,Guava03531.png,2025-09-05 06:00:00,2.511844892459151,/contenidos/archive/Guava/guava total final/Guava03531.png,Guava,guava total final,0,0,8
34798,4,33,31,33816,Guava03532.png,2025-09-15 17:00:00,1.486015488746693,/contenidos/archive/Guava/guava total final/Guava03532.png,Guava,guava total final,0,0,8
34799,4,12,13,33817,Guava03533.png,2025-09-15 11:00:00,,/contenidos/archive/Guava/guava total final/Guava03533.png,Guava,guava total final,0,0,8
34800,4,21,13,33818,Guava03534.png,2025-09-12 10:00:00,1.2153884512862958,/contenidos/archive/Guava/guava total final/Guava03534.png,Guava,guava total final,0,0,8
34801,4,32,24,33819,Guava03535.png,2025-09-20 03:00:00,1.8513917105575184,/contenidos/archive/Guava/guava total final/Guava03535.png,Guava,guava total final,0,0,8
